time,jumps,tau,vC,iL,q,p
0.0057921320132170995,41,0.0057921320132170995,112.94896270858031,-1.2203876504588516,-1.0,1.0
0.0057921320132170995,42,0.0057921320132170995,112.94896270858031,-1.2203876504588516,1.0,1.0
0.005980912541270325,42,0.005980912541270325,109.78043163856171,-1.0131202337855276,1.0,1.0
0.005980912541270325,43,0.005980912541270325,109.78043163856171,-1.0131202337855276,-1.0,1.0
0.006139613861402753,43,0.006139613861402753,106.75095037686279,-1.532244956708212,-1.0,1.0
0.006139613861402753,44,0.006139613861402753,106.75095037686279,-1.532244956708212,1.0,1.0
0.0062848201320302305,44,0.0062848201320302305,103.5921337378071,-1.363376001169189,1.0,1.0
0.0062848201320302305,45,0.0062848201320302305,103.5921337378071,-1.363376001169189,-1.0,1.0
0.00641383498351548,45,0.00641383498351548,100.55317272461747,-1.7769765805097848,-1.0,1.0
0.006413846534670791,45,0.006413846534670791,100.5528645244303,-1.7770134028432956,-1.0,1.0
0.006413846534670791,46,0.006413846534670791,100.5528645244303,-1.7770134028432956,1.0,1.0
0.006537092409258661,46,0.006537092409258661,97.40256603425586,-1.6257490162446866,1.0,1.0
0.006537092409258661,47,0.006537092409258661,97.40256603425586,-1.6257490162446866,-1.0,1.0
0.006649760726090443,47,0.006649760726090443,94.35527701598565,-1.9796880557276157,-1.0,1.0
0.006649772277245754,47,0.006649772277245754,94.35493365736404,-1.9797241387170499,-1.0,1.0
0.006649772277245754,48,0.006649772277245754,94.35493365736404,-1.9797241387170499,1.0,1.0
0.006759354785496989,48,0.006759354785496989,91.2123170805219,-1.8382203844463314,1.0,1.0
0.006759354785496989,49,0.006759354785496989,91.2123170805219,-1.8382203844463314,-1.0,1.0
0.006861412541272975,49,0.006861412541272975,88.15695527791394,-2.152300553302539,-1.0,1.0
0.006861412541272975,50,0.006861412541272975,88.15695527791394,-2.152300553302539,1.0,1.0
0.006961539603979654,50,0.006961539603979654,85.02164493137144,-2.016632560426178,1.0,1.0
0.006961539603979654,51,0.006961539603979654,85.02164493137144,-2.016632560426178,-1.0,1.0
0.007056072607280391,51,0.007056072607280391,81.95899730486744,-2.3015401369651713,-1.0,1.0
0.007056072607280391,52,0.007056072607280391,81.95899730486744,-2.3015401369651713,1.0,1.0
0.007149226072627022,52,0.007149226072627022,78.83081185749522,-2.169412747018551,1.0,1.0
0.007149237623782332,52,0.007149237623782332,78.83043559287701,-2.169396189754143,1.0,1.0
0.007149237623782332,53,0.007149237623782332,78.83043559287701,-2.169396189754143,-1.0,1.0
0.007238146864706831,53,0.007238146864706831,75.76110287134058,-2.431718354793959,-1.0,1.0
0.007238146864706831,54,0.007238146864706831,75.76110287134058,-2.431718354793959,1.0,1.0
0.00732595709573034,54,0.00732595709573034,72.6393489409774,-2.30161686576778,1.0,1.0
0.00732595709573034,55,0.00732595709573034,72.6393489409774,-2.30161686576778,-1.0,1.0
0.007410529702991471,55,0.007410529702991471,69.56331093508146,-2.545799058642585,-1.0,1.0
0.007410529702991471,56,0.007410529702991471,69.56331093508146,-2.545799058642585,1.0,1.0
0.007494122112232802,56,0.007494122112232802,66.44767585295494,-2.4166741079253407,1.0,1.0
0.007494122112232802,57,0.007494122112232802,66.44767585295494,-2.4166741079253407,-1.0,1.0
0.007575255775599234,57,0.007575255775599234,63.365687452514216,-2.645812652853392,-1.0,1.0
0.007575267326754544,57,0.007575267326754544,63.365228560729314,-2.6458450792421164,-1.0,1.0
0.007575267326754544,58,0.007575267326754544,63.365228560729314,-2.6458450792421164,1.0,1.0
0.00765545049507147,58,0.00765545049507147,60.25604718391679,-2.5169399482922463,1.0,1.0
0.007655462046226781,58,0.007655462046226781,60.25561064391302,-2.5169212052845142,1.0,1.0
0.007655462046226781,59,0.007655462046226781,60.25561064391302,-2.5169212052845142,-1.0,1.0
0.007733856435666131,59,0.007733856435666131,57.16709905818926,-2.733392027618408,-1.0,1.0
0.007733856435666131,60,0.007733856435666131,57.16709905818926,-2.733392027618408,1.0,1.0
0.007811267326755334,60,0.007811267326755334,54.06386231287638,-2.604081201928202,1.0,1.0
0.007811278877910645,60,0.007811278877910645,54.063410659026445,-2.6040617335857568,1.0,1.0
0.007811278877910645,61,0.007811278877910645,54.063410659026445,-2.6040617335857568,-1.0,1.0
0.007887447211244321,61,0.007887447211244321,50.969157897171506,-2.8096041015680964,-1.0,1.0
0.007887447211244321,62,0.007887447211244321,50.969157897171506,-2.8096041015680964,1.0,1.0
0.007962585544577997,62,0.007962585544577997,47.87152294581865,-2.6793783013547974,1.0,1.0
0.007962585544577997,63,0.007962585544577997,47.87152294581865,-2.6793783013547974,-1.0,1.0
0.008036953877911672,63,0.008036953877911672,44.77157041510312,-2.8754033125647918,-1.0,1.0
0.008036953877911672,64,0.008036953877911672,44.77157041510312,-2.8754033125647918,1.0,1.0
0.00811022221124535,64,0.00811022221124535,41.67934896069423,-2.743832382606492,1.0,1.0
0.00811022221124535,65,0.00811022221124535,41.67934896069423,-2.743832382606492,-1.0,1.0
0.00818313721124538,65,0.00818313721124538,38.57397451912202,-2.9314652179167777,-1.0,1.0
0.008183148877912244,65,0.008183148877912244,38.573460999180284,-2.9314950428766995,-1.0,1.0
0.008183148877912244,66,0.008183148877912244,38.573460999180284,-2.9314950428766995,1.0,1.0
0.00825488721124592,66,0.00825488721124592,35.486294430881735,-2.7981877555405568,1.0,1.0
0.00825488721124592,67,0.00825488721124592,35.486294430881735,-2.7981877555405568,-1.0,1.0
0.008326652211245953,67,0.008326652211245953,32.37530141963605,-2.978378077379274,-1.0,1.0
0.008326663877912817,67,0.008326663877912817,32.374779681725805,-2.978407173687488,-1.0,1.0
0.008326663877912817,68,0.008326663877912817,32.374779681725805,-2.978407173687488,1.0,1.0
0.008397152211246496,68,0.008397152211246496,29.292821337255102,-2.843023095222176,1.0,1.0
0.008397152211246496,69,0.008397152211246496,29.292821337255102,-2.843023095222176,-1.0,1.0
0.008468030544580176,69,0.008468030544580176,26.17605381843247,-3.016565513621693,-1.0,1.0
0.008468030544580176,70,0.008468030544580176,26.17605381843247,-3.016565513621693,1.0,1.0
0.008537518877913855,70,0.008537518877913855,23.099229891820023,-2.8787709715407943,1.0,1.0
0.008537518877913855,71,0.008537518877913855,23.099229891820023,-2.8787709715407943,-1.0,1.0
0.00860772387791389,71,0.00860772387791389,19.97752682528931,-3.0462915171174947,-1.0,1.0
0.008607735544580754,71,0.008607735544580754,19.97699319063016,-3.0463191590954137,-1.0,1.0
0.008607735544580754,72,0.008607735544580754,19.97699319063016,-3.0463191590954137,1.0,1.0
0.008676453877914434,72,0.008676453877914434,16.904948874882006,-2.9057738463362677,1.0,1.0
0.008676453877914434,73,0.008676453877914434,16.904948874882006,-2.9057738463362677,-1.0,1.0
0.008746212211248114,73,0.008746212211248114,13.777620227390678,-3.067888356895556,-1.0,1.0
0.008746212211248114,74,0.008746212211248114,13.777620227390678,-3.067888356895556,1.0,1.0
0.008814360544581795,74,0.008814360544581795,10.710524121430003,-2.924272086202826,1.0,1.0
0.008814360544581795,75,0.008814360544581795,10.710524121430003,-2.924272086202826,-1.0,1.0
0.008883858877915476,75,0.008883858877915476,7.578080350018785,-3.0814641457615335,-1.0,1.0
0.008883858877915476,76,0.008883858877915476,7.578080350018785,-3.0814641457615335,1.0,1.0
0.008951637211249157,76,0.008951637211249157,4.515532213895797,-2.93441905879985,1.0,1.0
0.008951637211249157,77,0.008951637211249157,4.515532213895797,-2.93441905879985,-1.0,1.0
0.009021052211249192,77,0.009021052211249192,1.3785761405321004,-3.0871150707021267,-1.0,1.0
0.009021063877916055,77,0.009021063877916055,1.3780353545996809,-3.087140538039681,-1.0,1.0
0.009021063877916055,78,0.009021063877916055,1.3780353545996809,-3.087140538039681,1.0,1.0
0.009088652211249737,78,0.009088652211249737,-1.679803266276195,-2.936315973731647,1.0,1.0
0.009088652211249737,79,0.009088652211249737,-1.679803266276195,-2.936315973731647,-1.0,1.0
0.009158180544583417,79,0.009158180544583417,-4.821778274070376,-3.084951868495061,-1.0,1.0
0.009158180544583417,80,0.009158180544583417,-4.821778274070376,-3.084951868495061,1.0,1.0
0.009225755544583452,80,0.009225755544583452,-7.87471889718069,-2.929971789038016,1.0,1.0
0.009225767211250315,80,0.009225767211250315,-7.875232155510752,-2.9299448618236483,1.0,1.0
0.009225767211250315,81,0.009225767211250315,-7.875232155510752,-2.9299448618236483,-1.0,1.0
0.009295595544583994,81,0.009295595544583994,-11.022189526295348,-3.0748996866963187,-1.0,1.0
0.009295595544583994,82,0.009295595544583994,-11.022189526295348,-3.0748996866963187,1.0,1.0
0.009363363877917674,82,0.009363363877917674,-14.071313350212094,-2.915283596613354,1.0,1.0
0.009363363877917674,83,0.009363363877917674,-14.071313350212094,-2.915283596613354,-1.0,1.0
0.009433672211251352,83,0.009433672211251352,-17.22269568383833,-3.0568881242145505,-1.0,1.0
0.009433672211251352,84,0.009433672211251352,-17.22269568383833,-3.0568881242145505,1.0,1.0
0.009501810544585031,84,0.009501810544585031,-20.267476146644274,-2.8921906519795137,1.0,1.0
0.009501810544585031,85,0.009501810544585031,-20.267476146644274,-2.8921906519795137,-1.0,1.0
0.00957280887791871,85,0.00957280887791871,-23.42360803499714,-3.0308012414051486,-1.0,1.0
0.00957280887791871,86,0.00957280887791871,-23.42360803499714,-3.0308012414051486,1.0,1.0
0.00964152721125239,86,0.00964152721125239,-26.464513299825427,-2.8604612645963785,1.0,1.0
0.00964152721125239,87,0.00964152721125239,-26.464513299825427,-2.8604612645963785,-1.0,1.0
0.009713412211252421,87,0.009713412211252421,-29.62439603896124,-2.996370287427759,-1.0,1.0
0.009713423877919285,87,0.009713423877919285,-29.624920928660085,-2.9963921483387232,-1.0,1.0
0.009713423877919285,88,0.009713423877919285,-29.624920928660085,-2.9963921483387232,1.0,1.0
0.009782942211252964,88,0.009782942211252964,-32.66207577397163,-2.8197847260449724,1.0,1.0
0.009782942211252964,89,0.009782942211252964,-32.66207577397163,-2.8197847260449724,-1.0,1.0
0.009855980544586642,89,0.009855980544586642,-35.826816324799445,-2.953376205925351,-1.0,1.0
0.009855980544586642,90,0.009855980544586642,-35.826816324799445,-2.953376205925351,1.0,1.0
0.00992653887792032,90,0.00992653887792032,-38.86017287553851,-2.7697840308414428,1.0,1.0
0.00992653887792032,91,0.00992653887792032,-38.86017287553851,-2.7697840308414428,-1.0,1.0
0.01000098387792035,91,0.01000098387792035,-42.02889802130716,-2.901370351576224,-1.0,1.0
0.010000995544587214,91,0.010000995544587214,-42.029406269375315,-2.9013907763785918,-1.0,1.0
0.010000995544587214,92,0.010000995544587214,-42.029406269375315,-2.9013907763785918,1.0,1.0
0.010072873877920894,92,0.010072873877920894,-45.05920931760519,-2.7099460583139026,1.0,1.0
0.010072873877920894,93,0.010072873877920894,-45.05920931760519,-2.7099460583139026,-1.0,1.0
0.010149038877920923,93,0.010149038877920923,-48.23182098585646,-2.8398955178979546,-1.0,1.0
0.010149050544587788,93,0.010149050544587788,-48.232318465059755,-2.8399152261980314,-1.0,1.0
0.010149050544587788,94,0.010149050544587788,-48.232318465059755,-2.8399152261980314,1.0,1.0
0.01022256554458782,94,0.01022256554458782,-51.2583942118913,-2.639599734423415,1.0,1.0
0.010222577211254684,94,0.010222577211254684,-51.25885660424497,-2.6395677796569155,1.0,1.0
0.010222577211254684,95,0.010222577211254684,-51.25885660424497,-2.6395677796569155,-1.0,1.0
0.010300842211254711,95,0.010300842211254711,-54.43557090189048,-2.7683016368279607,-1.0,1.0
0.010300853877921574,95,0.010300853877921574,-54.43605583962283,-2.768320629709818,-1.0,1.0
0.010300853877921574,96,0.010300853877921574,-54.43605583962283,-2.768320629709818,1.0,1.0
0.010376398877921604,96,0.010376398877921604,-57.45876199288892,-2.5578447104939093,1.0,1.0
0.010376410544588467,96,0.010376410544588467,-57.45921006379171,-2.557812041889243,1.0,1.0
0.010376410544588467,97,0.010376410544588467,-57.45921006379171,-2.557812041889243,-1.0,1.0
0.010457228877922138,97,0.010457228877922138,-60.639948366160844,-2.6857991689768514,-1.0,1.0
0.010457228877922138,98,0.010457228877922138,-60.639948366160844,-2.6857991689768514,1.0,1.0
0.010535283877922167,98,0.010535283877922167,-63.65952349830865,-2.4635559357534547,1.0,1.0
0.01053529554458903,98,0.01053529554458903,-63.65995505215853,-2.4635225547269575,1.0,1.0
0.01053529554458903,99,0.01053529554458903,-63.65995505215853,-2.4635225547269575,-1.0,1.0
0.010619223877922699,99,0.010619223877922699,-66.84419635316017,-2.591308087138185,-1.0,1.0
0.010619223877922699,100,0.010619223877922699,-66.84419635316017,-2.591308087138185,1.0,1.0
0.01070040221125637,100,0.01070040221125637,-69.86103019807608,-2.3552162513676143,1.0,1.0
0.01070040221125637,101,0.01070040221125637,-69.86103019807608,-2.3552162513676143,-1.0,1.0
0.010788170544590034,101,0.010788170544590034,-73.04861745691235,-2.48349893693471,-1.0,1.0
0.010788170544590034,102,0.010788170544590034,-73.04861745691235,-2.48349893693471,1.0,1.0
0.010873268877923703,102,0.010873268877923703,-76.06283679254348,-2.230823246345745,1.0,1.0
0.010873268877923703,103,0.010873268877923703,-76.06283679254348,-2.230823246345745,-1.0,1.0
0.010965847211257365,103,0.010965847211257365,-79.25324084970194,-2.3605077936390004,-1.0,1.0
0.010965847211257365,104,0.010965847211257365,-79.25324084970194,-2.3605077936390004,1.0,1.0
0.011055952211257382,104,0.011055952211257382,-82.26469988424515,-2.087492231243057,1.0,1.0
0.011055963877924246,104,0.011055963877924246,-82.2650655610686,-2.087456723486711,1.0,1.0
0.011055963877924246,105,0.011055963877924246,-82.2650655610686,-2.087456723486711,-1.0,1.0
0.011154742211257904,105,0.011154742211257904,-85.45857195679191,-2.2198387036373406,-1.0,1.0
0.011154742211257904,106,0.011154742211257904,-85.45857195679191,-2.2198387036373406,1.0,1.0
0.011251470544591564,106,0.011251470544591564,-88.46832593467943,-1.9208952326538422,1.0,1.0
0.011251470544591564,107,0.011251470544591564,-88.46832593467943,-1.9208952326538422,-1.0,1.0
0.011358488877925217,107,0.011358488877925217,-91.66435671270362,-2.057856840478985,-1.0,1.0
0.011358488877925217,108,0.011358488877925217,-91.66435671270362,-2.057856840478985,1.0,1.0
0.011464303877925222,108,0.011464303877925222,-94.67218798098747,-1.724444556027721,1.0,1.0
0.011464315544592086,108,0.011464315544592086,-94.67249006086975,-1.7244076430866357,1.0,1.0
0.011464315544592086,109,0.011464315544592086,-94.67249006086975,-1.7244076430866357,-1.0,1.0
0.011582883877925729,109,0.011582883877925729,-97.87057915513866,-1.869023624011103,-1.0,1.0
0.011582883877925729,110,0.011582883877925729,-97.87057915513866,-1.869023624011103,1.0,1.0
0.011702122211259372,110,0.011702122211259372,-100.87772304540113,-1.4861529835236267,1.0,1.0
0.011702122211259372,111,0.011702122211259372,-100.87772304540113,-1.4861529835236267,-1.0,1.0
0.011838287211259357,111,0.011838287211259357,-104.0771216126718,-1.644101158346306,-1.0,1.0
0.011838298877926222,111,0.011838298877926222,-104.07740961838512,-1.644114490870543,-1.0,1.0
0.011838298877926222,112,0.011838298877926222,-104.07740961838512,-1.644114490870543,1.0,1.0
0.01197986721125985,112,0.01197986721125985,-107.08459695895391,-1.1810926378583364,1.0,1.0
0.01197986721125985,113,0.01197986721125985,-107.08459695895391,-1.1810926378583364,-1.0,1.0
0.012147262211259812,113,0.012147262211259812,-110.28445327191264,-1.3653804019956375,-1.0,1.0
0.012147273877926676,113,0.012147273877926676,-110.28469245266777,-1.3653930428485888,-1.0,1.0
0.012147273877926676,114,0.012147273877926676,-110.28469245266777,-1.3653930428485888,1.0,1.0
0.012338208877926622,114,0.012338208877926622,-113.29414369709691,-0.7296132688292721,1.0,1.0
0.012338220544593485,114,0.012338220544593485,-113.29427150723124,-0.729574299390302,1.0,1.0
0.012338220544593485,115,0.012338220544593485,-113.29427150723124,-0.729574299390302,-1.0,1.0
0.012586198877927035,115,0.012586198877927035,-116.49294687440242,-0.9883018935937716,-1.0,1.0
0.012586198877927035,116,0.012586198877927035,-116.49294687440242,-0.9883018935937716,1.0,1.0
0.013170813877926691,116,0.013170813877926691,-116.50506205960369,0.9873859491161552,1.0,1.0
0.013170825544593555,116,0.013170825544593555,-116.50488909409417,0.9874250928456951,1.0,1.0
0.013170825544593555,117,0.013170825544593555,-116.50488909409417,0.9874250928456951,-1.0,1.0
0.013417313877927104,117,0.013417313877927104,-113.32957578063214,0.7261124869080935,-1.0,1.0
0.013417313877927104,118,0.013417313877927104,-113.32957578063214,0.7261124869080935,1.0,1.0
0.013610142211260693,118,0.013610142211260693,-110.30704270768335,1.3642528525159483,1.0,1.0
0.013610142211260693,119,0.013610142211260693,-110.30704270768335,1.3642528525159483,-1.0,1.0
0.013775810544594301,119,0.013775810544594301,-107.14283581840421,1.177751423665008,-1.0,1.0
0.013775810544594301,120,0.013775810544594301,-107.14283581840421,1.177751423665008,1.0,1.0
0.013919218877927927,120,0.013919218877927927,-104.10903885897912,1.6428421142752792,1.0,1.0
0.013919218877927927,121,0.013919218877927927,-104.10903885897912,1.6428421142752792,-1.0,1.0
0.014053573877927912,121,0.014053573877927912,-100.95418989766905,1.4828976683912336,-1.0,1.0
0.014053585544594776,121,0.014053585544594776,-100.95393013080584,1.4828836067084232,-1.0,1.0
0.014053585544594776,122,0.014053585544594776,-100.95393013080584,1.4828836067084232,1.0,1.0
0.01417465054459477,122,0.01417465054459477,-97.91119987934677,1.8676655992412017,1.0,1.0
0.014174662211261634,122,0.014174662211261634,-97.91087271069273,1.8677024709874896,1.0,1.0
0.014174662211261634,123,0.014174662211261634,-97.91087271069273,1.8677024709874896,-1.0,1.0
0.014291387211261634,123,0.014291387211261634,-94.76409221243246,1.721254090687779,-1.0,1.0
0.014291398877928498,123,0.014291398877928498,-94.76379069144052,1.7212392790186433,-1.0,1.0
0.014291398877928498,124,0.014291398877928498,-94.76379069144052,1.7212392790186433,1.0,1.0
0.014399057211262148,124,0.014399057211262148,-91.71274264701141,2.056499871170688,1.0,1.0
0.014399057211262148,125,0.014399057211262148,-91.71274264701141,2.056499871170688,-1.0,1.0
0.014504215544595802,125,0.014504215544595802,-88.57351602135599,1.9178520174404527,-1.0,1.0
0.014504215544595802,126,0.014504215544595802,-88.57351602135599,1.9178520174404527,1.0,1.0
0.014602760544595814,126,0.014602760544595814,-85.51545712145015,2.2184457664694426,1.0,1.0
0.014602772211262677,126,0.014602772211262677,-85.51506850481785,2.2184811511213645,1.0,1.0
0.014602772211262677,127,0.014602772211262677,-85.51506850481785,2.2184811511213645,-1.0,1.0
0.014699690544596336,127,0.014699690544596336,-82.3826610138185,2.084538074445244,-1.0,1.0
0.014699690544596336,128,0.014699690544596336,-82.3826610138185,2.084538074445244,1.0,1.0
0.01479163887793,128,0.01479163887793,-79.31708710703076,2.3591688651854987,1.0,1.0
0.01479163887793,129,0.01479163887793,-79.31708710703076,2.3591688651854987,-1.0,1.0
